"","Name","cluster"
"6309","Taurine",3.25254
"6310","Taurine",3.25254
"6311","Taurine",3.25254
"6312","Taurine",3.25254
"6313","Taurine",3.25254
"6314","Taurine",3.25254
"6315","Taurine",3.25254
"6316","Taurine",3.25254
"6317","Taurine",3.41856
"6318","Taurine",3.41856
"6319","Taurine",3.41856
"6320","Taurine",3.41856
"6321","Taurine",3.41856
"6322","Taurine",3.41856
"6323","Taurine",3.41856
"6324","Taurine",3.41856
"6325","Taurine",3.41856
"6326","Taurine",3.41856
"6327","Taurine",3.41856
"6328","Taurine",3.41856
"6329","Taurine",3.41856
"6330","Taurine",3.41856
"6331","Taurine",3.41856
"6332","Taurine",3.41856
"6333","Hippurate",3.95728
"6334","Hippurate",3.95728
"6335","Hippurate",7.54018
"6336","Hippurate",7.54018
"6337","Hippurate",7.54018
"6338","Hippurate",7.54018
"6339","Hippurate",7.54018
"6340","Hippurate",7.54018
"6341","Hippurate",7.54018
"6342","Hippurate",7.54018
"6343","Hippurate",7.54018
"6344","Hippurate",7.54018
"6345","Hippurate",7.54018
"6346","Hippurate",7.54018
"6347","Hippurate",7.54018
"6348","Hippurate",7.54018
"6349","Hippurate",7.54018
"6350","Hippurate",7.54018
"6351","Hippurate",7.54232
"6352","Hippurate",7.54232
"6353","Hippurate",7.54232
"6354","Hippurate",7.54232
"6355","Hippurate",7.54232
"6356","Hippurate",7.54232
"6357","Hippurate",7.54232
"6358","Hippurate",7.54232
"6359","Hippurate",7.54232
"6360","Hippurate",7.54232
"6361","Hippurate",7.54232
"6362","Hippurate",7.54232
"6363","Hippurate",7.54232
"6364","Hippurate",7.54232
"6365","Hippurate",7.54232
"6366","Hippurate",7.54232
"6367","Hippurate",7.62726
"6368","Hippurate",7.62726
"6369","Hippurate",7.62726
"6370","Hippurate",7.62726
"6371","Hippurate",7.62726
"6372","Hippurate",7.62726
"6373","Hippurate",7.62726
"6374","Hippurate",7.62726
"6375","Hippurate",7.62726
"6376","Hippurate",7.62726
"6377","Hippurate",7.62726
"6378","Hippurate",7.62726
"6379","Hippurate",7.62726
"6380","Hippurate",7.62726
"6381","Hippurate",7.62726
"6382","Hippurate",7.62726
"6383","Hippurate",7.82283
"6384","Hippurate",7.82283
"6385","Hippurate",7.82283
"6386","Hippurate",7.82283
"6387","Hippurate",7.82283
"6388","Hippurate",7.82283
"6389","Hippurate",7.82283
"6390","Hippurate",7.82283
"6391","Hippurate",7.82283
"6392","Hippurate",7.82283
"6393","Hippurate",7.82283
"6394","Hippurate",7.82283
"6395","Hippurate",7.82283
"6396","Hippurate",7.82283
"6397","Hippurate",7.82283
"6398","Hippurate",7.82283
"6399","Hippurate",7.82472
"6400","Hippurate",7.82472
"6401","Hippurate",7.82472
"6402","Hippurate",7.82472
"6403","Hippurate",7.82472
"6404","Hippurate",7.82472
"6405","Hippurate",7.82472
"6406","Hippurate",7.82472
"6407","Hippurate",7.82472
"6408","Hippurate",7.82472
"6409","Hippurate",7.82472
"6410","Hippurate",7.82472
"6411","Hippurate",7.82472
"6412","Hippurate",7.82472
"6413","Hippurate",7.82472
"6414","Hippurate",7.82472
"6415","Hippurate",8.51187
"6416","Hippurate",8.51187
"6417","Hippurate",8.51187
"6418","Histamine",3.00009
"6419","Histamine",3.00009
"6420","Histamine",3.00009
"6421","Histamine",3.00009
"6422","Histamine",3.00009
"6423","Histamine",3.00009
"6424","Histamine",3.28694
"6425","Histamine",3.28694
"6426","Histamine",3.28694
"6427","Histamine",7.10917
"6428","Histamine",7.10917
"6429","Histamine",7.10917
"6430","Histamine",7.10917
"6431","Histamine",7.10917
"6432","Histamine",7.10917
"6433","Histamine",7.904
"6434","Histamine",7.904
"6435","Histidine",3.12946
"6436","Histidine",3.12946
"6437","Histidine",3.12946
"6438","Histidine",3.12946
"6439","Histidine",3.12946
"6440","Histidine",3.12946
"6441","Histidine",3.12946
"6442","Histidine",3.22100222222222
"6443","Histidine",3.22100222222222
"6444","Histidine",3.22100222222222
"6445","Histidine",3.22100222222222
"6446","Histidine",3.22100222222222
"6447","Histidine",3.22100222222222
"6448","Histidine",3.22100222222222
"6449","Histidine",3.22100222222222
"6450","Histidine",3.22100222222222
"6451","Histidine",3.97902
"6452","Histidine",3.97902
"6453","Histidine",3.97902
"6454","Histidine",3.97902
"6455","Histidine",7.07741
"6456","Histidine",7.07741
"6457","Histidine",7.07741
"6458","Histidine",7.07741
"6459","Histidine",7.07741
"6460","Histidine",7.07741
"6461","Histidine",7.07741
"6462","Histidine",7.07741
"6463","Histidine",7.85136
"6464","Histidine",7.85136
"6465","Tyrosine",3.04398
"6466","Tyrosine",3.04398
"6467","Tyrosine",3.04398
"6468","Tyrosine",3.04398
"6469","Tyrosine",3.18796
"6470","Tyrosine",3.18796
"6471","Tyrosine",3.18796
"6472","Tyrosine",3.18796
"6473","Tyrosine",3.93368
"6474","Tyrosine",3.93368
"6475","Tyrosine",3.93368
"6476","Tyrosine",3.93368
"6477","Tyrosine",6.88768
"6478","Tyrosine",6.88768
"6479","Tyrosine",6.88768
"6480","Tyrosine",6.88768
"6481","Tyrosine",6.88768
"6482","Tyrosine",6.88768
"6483","Tyrosine",6.88768
"6484","Tyrosine",6.88768
"6485","Tyrosine",6.88768
"6486","Tyrosine",6.88768
"6487","Tyrosine",6.88768
"6488","Tyrosine",6.88768
"6489","Tyrosine",6.88768
"6490","Tyrosine",6.88768
"6491","Tyrosine",6.88768
"6492","Tyrosine",6.88768
"6493","Tyrosine",7.18187
"6494","Tyrosine",7.18187
"6495","Tyrosine",7.18187
"6496","Tyrosine",7.18187
"6497","Tyrosine",7.18187
"6498","Tyrosine",7.18187
"6499","Tyrosine",7.18187
"6500","Tyrosine",7.18187
"6501","Tyrosine",7.18187
"6502","Tyrosine",7.18187
"6503","Tyrosine",7.18187
"6504","Tyrosine",7.18187
"6505","Tyrosine",7.18187
"6506","Tyrosine",7.18187
"6507","Tyrosine",7.18187
"6508","Tyrosine",7.18187
"6509","Thymol",1.17242
"6510","Thymol",1.17242
"6511","Thymol",2.24436
"6512","Thymol",2.24436
"6513","Thymol",2.24436
"6514","Thymol",2.24436
"6515","Thymol",3.15813
"6516","Thymol",3.15813
"6517","Thymol",3.15813
"6518","Thymol",3.15813
"6519","Thymol",3.15813
"6520","Thymol",3.15813
"6521","Thymol",3.15813
"6522","Thymol",3.15813
"6523","Thymol",3.15813
"6524","Thymol",3.15813
"6525","Thymol",3.15813
"6526","Thymol",3.15813
"6527","Thymol",3.15813
"6528","Thymol",3.15813
"6529","Thymol",6.75339
"6530","Thymol",6.75339
"6531","Thymol",6.75339
"6532","Thymol",6.75339
"6533","Thymol",6.75339
"6534","Thymol",6.75339
"6535","Thymol",6.75339
"6536","Thymol",6.75339
"6537","Thymol",6.75339
"6538","Thymol",6.75339
"6539","Thymol",6.75339
"6540","Thymol",6.75339
"6541","Thymol",6.75339
"6542","Thymol",6.75339
"6543","Thymol",6.75339
"6544","Thymol",6.75339
"6545","Thymol",6.82479
"6546","Thymol",6.82479
"6547","Thymol",6.82479
"6548","Thymol",6.82479
"6549","Thymol",6.82479
"6550","Thymol",6.82479
"6551","Thymol",6.82479
"6552","Thymol",6.82479
"6553","Thymol",6.82479
"6554","Thymol",6.82479
"6555","Thymol",6.82479
"6556","Thymol",6.82479
"6557","Thymol",6.82479
"6558","Thymol",6.82479
"6559","Thymol",6.82479
"6560","Thymol",6.82479
"6561","Thymol",7.20929
"6562","Thymol",7.20929
"6563","Thymol",7.20929
"6564","Thymol",7.20929
"6565","Thymol",7.20929
"6566","Thymol",7.20929
"6567","Thymol",7.20929
"6568","Thymol",7.20929
"6569","Thymidine",1.88929
"6570","Thymidine",1.88929
"6571","Thymidine",2.36739
"6572","Thymidine",2.36739
"6573","Thymidine",2.36739
"6574","Thymidine",2.36739
"6575","Thymidine",2.36745
"6576","Thymidine",2.36745
"6577","Thymidine",2.36745
"6578","Thymidine",2.36745
"6579","Thymidine",3.75997
"6580","Thymidine",3.75997
"6581","Thymidine",3.75997
"6582","Thymidine",3.75997
"6583","Thymidine",3.83783
"6584","Thymidine",3.83783
"6585","Thymidine",3.83783
"6586","Thymidine",3.83783
"6587","Thymidine",4.01428
"6588","Thymidine",4.01428
"6589","Thymidine",4.01428
"6590","Thymidine",4.01428
"6591","Thymidine",4.01428
"6592","Thymidine",4.01428
"6593","Thymidine",4.01428
"6594","Thymidine",4.01428
"6595","Thymidine",4.46326
"6596","Thymidine",4.46326
"6597","Thymidine",4.46326
"6598","Thymidine",4.46326
"6599","Thymidine",4.46326
"6600","Thymidine",4.46326
"6601","Thymidine",4.46326
"6602","Thymidine",4.46326
"6603","Thymidine",6.287
"6604","Thymidine",6.287
"6605","Thymidine",6.287
"6606","Thymidine",6.287
"6607","Thymidine",7.63269
"6608","Thymidine",7.63269
"6609","Thymidine",7.63269
"6610","Thymidine",7.63269
"6611","Serine",3.83761
"6612","Serine",3.83761
"6613","Serine",3.83761
"6614","Serine",3.83761
"6615","Serine",3.94171
"6616","Serine",3.94171
"6617","Serine",3.94171
"6618","Serine",3.94171
"6619","Serine",3.97885
"6620","Serine",3.97885
"6621","Serine",3.97885
"6622","Serine",3.97885
"6623","Sucrose",3.46608
"6624","Sucrose",3.46608
"6625","Sucrose",3.46608
"6626","Sucrose",3.46608
"6627","Sucrose",3.55358
"6628","Sucrose",3.55358
"6629","Sucrose",3.55358
"6630","Sucrose",3.55358
"6631","Sucrose",3.66533
"6632","Sucrose",3.66533
"6633","Sucrose",3.68193
"6634","Sucrose",3.68193
"6635","Sucrose",3.75515
"6636","Sucrose",3.75515
"6637","Sucrose",3.75515
"6638","Sucrose",3.75515
"6639","Sucrose",3.80009
"6640","Sucrose",3.80009
"6641","Sucrose",3.80009
"6642","Sucrose",3.80009
"6643","Sucrose",3.81328
"6644","Sucrose",3.81328
"6645","Sucrose",3.81328
"6646","Sucrose",3.81328
"6647","Sucrose",3.81905
"6648","Sucrose",3.81905
"6649","Sucrose",3.81905
"6650","Sucrose",3.81905
"6651","Sucrose",3.82361
"6652","Sucrose",3.82361
"6653","Sucrose",3.82361
"6654","Sucrose",3.82361
"6655","Sucrose",3.82915
"6656","Sucrose",3.82915
"6657","Sucrose",3.82915
"6658","Sucrose",3.82915
"6659","Sucrose",3.82915
"6660","Sucrose",3.82915
"6661","Sucrose",3.82915
"6662","Sucrose",3.82915
"6663","Sucrose",3.88009
"6664","Sucrose",3.88009
"6665","Sucrose",3.88009
"6666","Sucrose",3.88009
"6667","Sucrose",3.88009
"6668","Sucrose",3.88009
"6669","Sucrose",3.88009
"6670","Sucrose",3.88009
"6671","Sucrose",4.04133
"6672","Sucrose",4.04133
"6673","Sucrose",4.04133
"6674","Sucrose",4.04133
"6675","Sucrose",4.20612
"6676","Sucrose",4.20612
"6677","Sucrose",5.40048
"6678","Sucrose",5.40048
"6679","Leucine",0.94306
"6680","Leucine",0.94306
"6681","Leucine",0.95445
"6682","Leucine",0.95445
"6683","Leucine",1.66953
"6684","Leucine",1.66953
"6685","Leucine",1.66953
"6686","Leucine",1.66953
"6687","Leucine",1.66953
"6688","Leucine",1.66953
"6689","Leucine",1.66953
"6690","Leucine",1.66953
"6691","Leucine",1.69879
"6692","Leucine",1.69879
"6693","Leucine",1.69879
"6694","Leucine",1.69879
"6695","Leucine",1.69879
"6696","Leucine",1.69879
"6697","Leucine",1.69879
"6698","Leucine",1.69879
"6699","Leucine",1.69879
"6700","Leucine",1.69879
"6701","Leucine",1.69879
"6702","Leucine",1.69879
"6703","Leucine",1.69879
"6704","Leucine",1.69879
"6705","Leucine",1.69879
"6706","Leucine",1.69879
"6707","Leucine",1.69879
"6708","Leucine",1.69879
"6709","Leucine",1.69879
"6710","Leucine",1.69879
"6711","Leucine",1.69879
"6712","Leucine",1.69879
"6713","Leucine",1.69879
"6714","Leucine",1.69879
"6715","Leucine",1.69879
"6716","Leucine",1.69879
"6717","Leucine",1.69879
"6718","Leucine",1.69879
"6719","Leucine",1.69879
"6720","Leucine",1.69879
"6721","Leucine",1.69879
"6722","Leucine",1.69879
"6723","Leucine",1.69879
"6724","Leucine",1.69879
"6725","Leucine",1.69879
"6726","Leucine",1.69879
"6727","Leucine",1.69879
"6728","Leucine",1.69879
"6729","Leucine",1.69879
"6730","Leucine",1.69879
"6731","Leucine",1.69879
"6732","Leucine",1.69879
"6733","Leucine",1.69879
"6734","Leucine",1.69879
"6735","Leucine",1.69879
"6736","Leucine",1.69879
"6737","Leucine",1.69879
"6738","Leucine",1.69879
"6739","Leucine",1.69879
"6740","Leucine",1.69879
"6741","Leucine",1.69879
"6742","Leucine",1.69879
"6743","Leucine",1.69879
"6744","Leucine",1.69879
"6745","Leucine",1.69879
"6746","Leucine",1.69879
"6747","Leucine",1.69879
"6748","Leucine",1.69879
"6749","Leucine",1.69879
"6750","Leucine",1.69879
"6751","Leucine",1.69879
"6752","Leucine",1.69879
"6753","Leucine",1.69879
"6754","Leucine",1.69879
"6755","Leucine",1.73296
"6756","Leucine",1.73296
"6757","Leucine",1.73296
"6758","Leucine",1.73296
"6759","Leucine",1.73296
"6760","Leucine",1.73296
"6761","Leucine",1.73296
"6762","Leucine",1.73296
"6763","Leucine",3.72664
"6764","Leucine",3.72664
"6765","Leucine",3.72664
"6766","Leucine",3.72664
"6767","Isoleucine",0.92637
"6768","Isoleucine",0.92637
"6769","Isoleucine",0.92637
"6770","Isoleucine",0.92637
"6771","Isoleucine",0.99772
"6772","Isoleucine",0.99772
"6773","Isoleucine",1.24855
"6774","Isoleucine",1.24855
"6775","Isoleucine",1.24855
"6776","Isoleucine",1.24855
"6777","Isoleucine",1.24855
"6778","Isoleucine",1.24855
"6779","Isoleucine",1.24855
"6780","Isoleucine",1.24855
"6781","Isoleucine",1.24855
"6782","Isoleucine",1.24855
"6783","Isoleucine",1.24855
"6784","Isoleucine",1.24855
"6785","Isoleucine",1.24855
"6786","Isoleucine",1.24855
"6787","Isoleucine",1.24855
"6788","Isoleucine",1.24855
"6789","Isoleucine",1.45733
"6790","Isoleucine",1.45733
"6791","Isoleucine",1.45733
"6792","Isoleucine",1.45733
"6793","Isoleucine",1.45733
"6794","Isoleucine",1.45733
"6795","Isoleucine",1.45733
"6796","Isoleucine",1.45733
"6797","Isoleucine",1.45733
"6798","Isoleucine",1.45733
"6799","Isoleucine",1.45733
"6800","Isoleucine",1.45733
"6801","Isoleucine",1.45733
"6802","Isoleucine",1.45733
"6803","Isoleucine",1.45733
"6804","Isoleucine",1.45733
"6805","Isoleucine",1.96913
"6806","Isoleucine",1.96913
"6807","Isoleucine",1.96913
"6808","Isoleucine",1.96913
"6809","Isoleucine",1.96913
"6810","Isoleucine",1.96913
"6811","Isoleucine",1.96913
"6812","Isoleucine",1.96913
"6813","Isoleucine",1.96913
"6814","Isoleucine",1.96913
"6815","Isoleucine",1.96913
"6816","Isoleucine",1.96913
"6817","Isoleucine",1.96913
"6818","Isoleucine",1.96913
"6819","Isoleucine",1.96913
"6820","Isoleucine",1.96913
"6821","Isoleucine",1.96913
"6822","Isoleucine",1.96913
"6823","Isoleucine",1.96913
"6824","Isoleucine",1.96913
"6825","Isoleucine",1.96913
"6826","Isoleucine",1.96913
"6827","Isoleucine",1.96913
"6828","Isoleucine",1.96913
"6829","Isoleucine",1.96913
"6830","Isoleucine",1.96913
"6831","Isoleucine",1.96913
"6832","Isoleucine",1.96913
"6833","Isoleucine",1.96913
"6834","Isoleucine",1.96913
"6835","Isoleucine",1.96913
"6836","Isoleucine",1.96913
"6837","Isoleucine",3.66301
"6838","Isoleucine",3.66301
"6839","Indole-3-acetate",3.64427
"6840","Indole-3-acetate",3.64427
"6841","Indole-3-acetate",7.15318
"6842","Indole-3-acetate",7.15318
"6843","Indole-3-acetate",7.15318
"6844","Indole-3-acetate",7.15318
"6845","Indole-3-acetate",7.15318
"6846","Indole-3-acetate",7.15318
"6847","Indole-3-acetate",7.15318
"6848","Indole-3-acetate",7.15318
"6849","Indole-3-acetate",7.23468
"6850","Indole-3-acetate",7.23468
"6851","Indole-3-acetate",7.23468
"6852","Indole-3-acetate",7.23468
"6853","Indole-3-acetate",7.23468
"6854","Indole-3-acetate",7.23468
"6855","Indole-3-acetate",7.23865
"6856","Indole-3-acetate",7.23865
"6857","Indole-3-acetate",7.23865
"6858","Indole-3-acetate",7.23865
"6859","Indole-3-acetate",7.23865
"6860","Indole-3-acetate",7.23865
"6861","Indole-3-acetate",7.23865
"6862","Indole-3-acetate",7.23865
"6863","Indole-3-acetate",7.50105
"6864","Indole-3-acetate",7.50105
"6865","Indole-3-acetate",7.50105
"6866","Indole-3-acetate",7.50105
"6867","Indole-3-acetate",7.50105
"6868","Indole-3-acetate",7.50105
"6869","Indole-3-acetate",7.50105
"6870","Indole-3-acetate",7.50105
"6871","Indole-3-acetate",7.62005
"6872","Indole-3-acetate",7.62005
"6873","Indole-3-acetate",7.62005
"6874","Indole-3-acetate",7.62005
"6875","Indole-3-acetate",7.62005
"6876","Indole-3-acetate",7.62005
"6877","Indole-3-acetate",7.62005
"6878","Indole-3-acetate",7.62005
"6879","Indole-3-acetate",9.96977
"6880","Indole-3-acetate",9.96977
"6881","O-Acetylcarnitine",2.13324
"6882","O-Acetylcarnitine",2.5007
"6883","O-Acetylcarnitine",2.5007
"6884","O-Acetylcarnitine",2.5007
"6885","O-Acetylcarnitine",2.5007
"6886","O-Acetylcarnitine",2.63017
"6887","O-Acetylcarnitine",2.63017
"6888","O-Acetylcarnitine",2.63017
"6889","O-Acetylcarnitine",2.63017
"6890","O-Acetylcarnitine",3.18098
"6891","O-Acetylcarnitine",3.18098
"6892","O-Acetylcarnitine",3.18098
"6893","O-Acetylcarnitine",3.59521
"6894","O-Acetylcarnitine",3.59521
"6895","O-Acetylcarnitine",3.59521
"6896","O-Acetylcarnitine",3.59521
"6897","O-Acetylcarnitine",3.59521
"6898","O-Acetylcarnitine",3.59521
"6899","O-Acetylcarnitine",3.59521
"6900","O-Acetylcarnitine",3.59521
"6901","O-Acetylcarnitine",3.59521
"6902","O-Acetylcarnitine",3.59521
"6903","O-Acetylcarnitine",3.59521
"6904","O-Acetylcarnitine",3.59521
"6905","O-Acetylcarnitine",3.83689
"6906","O-Acetylcarnitine",3.83689
"6907","O-Acetylcarnitine",3.83689
"6908","O-Acetylcarnitine",3.83689
"6909","O-Acetylcarnitine",3.83689
"6910","O-Acetylcarnitine",3.83689
"6911","O-Acetylcarnitine",3.83689
"6912","O-Acetylcarnitine",3.83689
"6913","O-Acetylcarnitine",3.83689
"6914","O-Acetylcarnitine",3.83689
"6915","O-Acetylcarnitine",3.83689
"6916","O-Acetylcarnitine",3.83689
"6917","O-Acetylcarnitine",5.58841
"6918","O-Acetylcarnitine",5.58841
"6919","O-Acetylcarnitine",5.58841
"6920","O-Acetylcarnitine",5.58841
"6921","O-Acetylcarnitine",5.58841
"6922","O-Acetylcarnitine",5.58841
"6923","O-Acetylcarnitine",5.58841
"6924","O-Acetylcarnitine",5.58841
"6925","O-Acetylcarnitine",5.58841
"6926","O-Acetylcarnitine",5.58841
"6927","O-Acetylcarnitine",5.58841
"6928","O-Acetylcarnitine",5.58841
"6929","O-Acetylcarnitine",5.58841
"6930","O-Acetylcarnitine",5.58841
"6931","O-Acetylcarnitine",5.58841
"6932","O-Acetylcarnitine",5.58841
"6933","O-Acetylcholine",2.14045
"6934","O-Acetylcholine",3.20763
"6935","O-Acetylcholine",3.20763
"6936","O-Acetylcholine",3.20763
"6937","O-Acetylcholine",3.72439
"6938","O-Acetylcholine",3.72439
"6939","O-Acetylcholine",3.72439
"6940","O-Acetylcholine",3.72439
"6941","O-Acetylcholine",3.72439
"6942","O-Acetylcholine",3.72439
"6943","O-Acetylcholine",3.72439
"6944","O-Acetylcholine",3.72439
"6945","O-Acetylcholine",4.54271
"6946","O-Acetylcholine",4.54271
"6947","O-Acetylcholine",4.54271
"6948","O-Acetylcholine",4.54271
"6949","O-Acetylcholine",4.54271
"6950","O-Acetylcholine",4.54271
"6951","O-Acetylcholine",4.54271
"6952","o-Cresol",2.20119
"6953","o-Cresol",2.20119
"6954","o-Cresol",6.88981
"6955","o-Cresol",6.88981
"6956","o-Cresol",6.88981
"6957","o-Cresol",6.88981
"6958","o-Cresol",6.88981
"6959","o-Cresol",6.88981
"6960","o-Cresol",6.88981
"6961","o-Cresol",6.88981
"6962","o-Cresol",6.90825
"6963","o-Cresol",6.90825
"6964","o-Cresol",6.90825
"6965","o-Cresol",6.90825
"6966","o-Cresol",6.90825
"6967","o-Cresol",6.90825
"6968","o-Cresol",6.90825
"6969","o-Cresol",6.90825
"6970","o-Cresol",7.14543
"6971","o-Cresol",7.14543
"6972","o-Cresol",7.14543
"6973","o-Cresol",7.14543
"6974","o-Cresol",7.14543
"6975","o-Cresol",7.14543
"6976","o-Cresol",7.14543
"6977","o-Cresol",7.14543
"6978","o-Cresol",7.213
"6979","o-Cresol",7.213
"6980","o-Cresol",7.213
"6981","o-Cresol",7.213
"6982","o-Cresol",7.213
"6983","o-Cresol",7.213
"6984","o-Cresol",7.213
"6985","o-Cresol",7.213
"6986","o-Cresol",7.213
"6987","o-Cresol",7.213
"6988","o-Cresol",7.213
"6989","o-Cresol",7.213
"6990","o-Cresol",7.213
"6991","o-Cresol",7.213
"6992","o-Cresol",7.213
"6993","o-Cresol",7.213
"6994","o-Cresol",7.213
"6995","o-Cresol",7.213
"6996","o-Cresol",7.213
"6997","o-Cresol",7.213
"6998","o-Cresol",7.213
"6999","o-Cresol",7.213
"7000","o-Cresol",7.213
"7001","o-Cresol",7.213
"7002","o-Cresol",7.213
"7003","o-Cresol",7.213
"7004","o-Cresol",7.213
"7005","o-Cresol",7.213
"7006","o-Cresol",7.213
"7007","o-Cresol",7.213
"7008","o-Cresol",7.213
"7009","o-Cresol",7.213
"7010","O-Phosphocholine",3.2034
"7011","O-Phosphocholine",3.2034
"7012","O-Phosphocholine",3.2034
"7013","O-Phosphocholine",3.57736
"7014","O-Phosphocholine",3.57736
"7015","O-Phosphocholine",3.57736
"7016","O-Phosphocholine",3.57736
"7017","O-Phosphocholine",3.57736
"7018","O-Phosphocholine",3.57736
"7019","O-Phosphocholine",3.57736
"7020","O-Phosphocholine",3.57736
"7021","O-Phosphocholine",3.57736
"7022","O-Phosphocholine",3.57736
"7023","O-Phosphocholine",3.57736
"7024","O-Phosphocholine",3.57736
"7025","O-Phosphocholine",3.57736
"7026","O-Phosphocholine",3.57736
"7027","O-Phosphocholine",3.57736
"7028","O-Phosphocholine",3.57736
"7029","O-Phosphocholine",4.16255
"7030","O-Phosphocholine",4.16255
"7031","O-Phosphocholine",4.16255
"7032","O-Phosphocholine",4.16255
"7033","O-Phosphocholine",4.16255
"7034","O-Phosphocholine",4.16255
"7035","O-Phosphocholine",4.16255
"7036","O-Phosphocholine",4.16255
"7037","O-Phosphocholine",4.16255
"7038","O-Phosphocholine",4.16255
"7039","O-Phosphocholine",4.16255
"7040","O-Phosphocholine",4.16255
"7041","O-Phosphocholine",4.16255
"7042","O-Phosphocholine",4.16255
"7043","O-Phosphocholine",4.16255
"7044","O-Phosphocholine",4.16255
"7045","O-Phosphocholine",4.16255
"7046","O-Phosphocholine",4.16255
"7047","O-Phosphocholine",4.16255
"7048","O-Phosphocholine",4.16255
"7049","O-Phosphocholine",4.16255
"7050","O-Phosphocholine",4.16255
"7051","O-Phosphocholine",4.16255
"7052","O-Phosphocholine",4.16255
"7053","O-Phosphocholine",4.16255
"7054","O-Phosphocholine",4.16255
"7055","O-Phosphocholine",4.16255
"7056","O-Phosphocholine",4.16255
"7057","O-Phosphocholine",4.16255
"7058","O-Phosphocholine",4.16255
"7059","O-Phosphocholine",4.16255
"7060","O-Phosphocholine",4.16255
"7061","O-Phosphocholine",4.16255
"7062","O-Phosphocholine",4.16255
"7063","O-Phosphocholine",4.16255
"7064","O-Phosphocholine",4.16255
"7065","O-Phosphocholine",4.16255
"7066","O-Phosphocholine",4.16255
"7067","O-Phosphocholine",4.16255
"7068","O-Phosphocholine",4.16255
"7069","O-Phosphocholine",4.16255
"7070","O-Phosphocholine",4.16255
"7071","O-Phosphocholine",4.16255
"7072","O-Phosphocholine",4.16255
"7073","O-Phosphocholine",4.16255
"7074","O-Phosphocholine",4.16255
"7075","O-Phosphocholine",4.16255
"7076","O-Phosphocholine",4.16255
"7077","O-Phosphocholine",4.16255
"7078","O-Phosphocholine",4.16255
"7079","O-Phosphocholine",4.16255
"7080","O-Phosphocholine",4.16255
"7081","O-Phosphocholine",4.16255
"7082","O-Phosphocholine",4.16255
"7083","O-Phosphocholine",4.16255
"7084","O-Phosphocholine",4.16255
"7085","O-Phosphocholine",4.16255
"7086","O-Phosphocholine",4.16255
"7087","O-Phosphocholine",4.16255
"7088","O-Phosphocholine",4.16255
"7089","O-Phosphocholine",4.16255
"7090","O-Phosphocholine",4.16255
"7091","O-Phosphocholine",4.16255
"7092","O-Phosphocholine",4.16255
"7093","O-Phosphocholine",4.16255
"7094","O-Phosphocholine",4.16255
"7095","O-Phosphocholine",4.16255
"7096","O-Phosphocholine",4.16255
"7097","O-Phosphocholine",4.16255
"7098","O-Phosphocholine",4.16255
"7099","O-Phosphocholine",4.16255
"7100","O-Phosphocholine",4.16255
"7101","O-Phosphocholine",4.16255
"7102","O-Phosphocholine",4.16255
"7103","O-Phosphocholine",4.16255
"7104","O-Phosphocholine",4.16255
"7105","O-Phosphocholine",4.16255
"7106","O-Phosphocholine",4.16255
"7107","O-Phosphocholine",4.16255
"7108","O-Phosphocholine",4.16255
"7109","O-Phosphocholine",4.16255
"7110","O-Phosphocholine",4.16255
"7111","O-Phosphocholine",4.16255
"7112","O-Phosphocholine",4.16255
"7113","O-Phosphocholine",4.16255
"7114","O-Phosphocholine",4.16255
"7115","O-Phosphocholine",4.16255
"7116","O-Phosphocholine",4.16255
"7117","O-Phosphocholine",4.16255
"7118","O-Phosphocholine",4.16255
"7119","O-Phosphocholine",4.16255
"7120","O-Phosphocholine",4.16255
"7121","O-Phosphocholine",4.16255
"7122","O-Phosphocholine",4.16255
"7123","O-Phosphocholine",4.16255
"7124","O-Phosphocholine",4.16255
"7125","O-Phosphoethanolamine",3.21494
"7126","O-Phosphoethanolamine",3.21494
"7127","O-Phosphoethanolamine",3.21494
"7128","O-Phosphoethanolamine",3.21494
"7129","O-Phosphoethanolamine",3.21494
"7130","O-Phosphoethanolamine",3.21494
"7131","O-Phosphoethanolamine",3.21494
"7132","O-Phosphoethanolamine",3.21494
"7133","O-Phosphoethanolamine",3.21494
"7134","O-Phosphoethanolamine",3.21494
"7135","O-Phosphoethanolamine",3.21494
"7136","O-Phosphoethanolamine",3.21494
"7137","O-Phosphoethanolamine",3.21494
"7138","O-Phosphoethanolamine",3.21494
"7139","O-Phosphoethanolamine",3.21494
"7140","O-Phosphoethanolamine",3.21494
"7141","O-Phosphoethanolamine",3.9713
"7142","O-Phosphoethanolamine",3.9713
"7143","O-Phosphoethanolamine",3.9713
"7144","O-Phosphoethanolamine",3.9713
"7145","O-Phosphoethanolamine",3.9713
"7146","O-Phosphoethanolamine",3.9713
"7147","O-Phosphoethanolamine",3.9713
"7148","O-Phosphoethanolamine",3.9713
"7149","O-Phosphoethanolamine",3.9713
"7150","O-Phosphoethanolamine",3.9713
"7151","O-Phosphoethanolamine",3.9713
"7152","O-Phosphoethanolamine",3.9713
"7153","O-Phosphoethanolamine",3.9713
"7154","O-Phosphoethanolamine",3.9713
"7155","O-Phosphoethanolamine",3.9713
"7156","O-Phosphoethanolamine",3.9713
"7157","O-Phosphoethanolamine",3.9713
"7158","O-Phosphoethanolamine",3.9713
"7159","O-Phosphoethanolamine",3.9713
"7160","O-Phosphoethanolamine",3.9713
"7161","O-Phosphoethanolamine",3.9713
